2022/1/5,18:0:52,-4.76,-2.57,17.82487,985.9483,38.81806
2022/1/5,18:15:53,-4.57,-2.64,17.86193,985.7601,38.82741
2022/1/5,18:30:53,-4.15,-2.48,17.89898,985.5715,38.8148
2022/1/5,18:45:54,-4.17,-2.47,17.93603,985.1227,38.85697
2022/1/5,19:0:54,-4.39,-2.88,17.97307,985.4554,38.84387
2022/1/5,19:15:54,-4.66,-2.50,18.02861,985.5634,38.87618
2022/1/5,19:30:55,-4.13,-2.57,18.06563,985.3745,38.88876
2022/1/5,19:45:55,-4.40,-2.46,18.10264,985.4465,38.9061
2022/1/5,20:0:55,-4.18,-2.66,18.13965,985.2578,38.8605
2022/1/5,20:15:56,-4.42,-2.62,18.19514,985.1052,38.92724
2022/1/5,20:30:56,-5.02,-2.52,18.21363,985.4017,38.93337
2022/1/5,20:45:56,-4.37,-2.84,18.2691,985.5094,38.91984
2022/1/5,21:0:57,-4.07,-2.60,18.30608,985.5812,38.90042
2022/1/5,21:15:57,-4.35,-2.44,18.34304,985.6526,38.9413
2022/1/5,21:30:58,-4.74,-2.50,18.36152,985.428,38.90144
2022/1/5,21:45:58,-4.39,-2.67,18.41695,985.7963,38.9036
2022/1/5,22:0:58,-4.75,-2.27,18.43542,985.8322,38.91753
2022/1/5,22:15:59,-4.75,-2.49,18.47236,985.904,38.93703
2022/1/5,22:30:59,-4.36,-2.51,18.50929,985.7151,38.93961
2022/1/5,22:45:59,-4.17,-2.72,18.54621,985.5257,38.89009
2022/1/5,23:1:0,-4.35,-2.55,18.58313,985.0758,38.89176
2022/1/5,23:16:0,-3.47,-2.66,18.62004,985.1477,38.9337
2022/1/5,23:31:1,-4.28,-2.42,18.65694,984.9581,38.92149
2022/1/5,23:46:1,-4.48,-2.73,18.67539,984.7331,38.90695
2022/1/6,0:1:1,-5.14,-2.58,18.71228,984.5437,38.95738
2022/1/6,0:16:2,-4.24,-2.47,18.74916,984.0936,38.91623
2022/1/6,0:31:2,-4.10,-2.72,18.7676,983.8679,38.94045
2022/1/6,0:46:2,-3.87,-2.56,18.78604,983.6432,38.90592
2022/1/6,1:1:3,-4.81,-2.55,18.82291,983.7142,38.91448
2022/1/6,1:16:3,-4.39,-2.63,18.84134,983.2279,38.93697
2022/1/6,1:31:3,-3.99,-2.60,18.8782,983.0382,38.95764
2022/1/6,1:46:4,-4.73,-2.50,18.89663,982.8133,38.93686
2022/1/6,2:1:4,-4.76,-2.66,18.93347,982.6231,38.92333
2022/1/6,2:16:5,-4.11,-2.41,18.95189,982.659,38.93857
2022/1/6,2:31:5,-4.27,-2.72,18.97031,982.4336,38.96769
2022/1/6,2:46:5,-4.09,-2.48,19.00715,982.2433,38.98576
2022/1/6,3:1:6,-4.32,-2.69,19.04397,982.3148,38.93492
2022/1/6,3:16:6,-4.17,-2.78,19.06238,982.089,38.91483
2022/1/6,3:31:6,-4.19,-2.77,19.08079,982.1247,38.96324
2022/1/6,3:46:7,-3.98,-2.49,19.0992,981.8991,38.97039
